danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0.774,0.847,7,-5.533,0,0.036,0.00995,0.772,0.0469,0.961,127.986,audio_features,3Z9uims4BXsx1DtETrjNDo,spotify:track:3Z9uims4BXsx1DtETrjNDo,https://api.spotify.com/v1/tracks/3Z9uims4BXsx1DtETrjNDo,https://api.spotify.com/v1/audio-analysis/3Z9uims4BXsx1DtETrjNDo,191693,4,Madan,Salif Keita,1228,2024-01-10 18:23:00
0.274,0.0357,4,-24.231,0,0.0363,0.963,0.964,0.127,0.0376,87.689,audio_features,4sPiHdZaiAq7NEOE3uctyJ,spotify:track:4sPiHdZaiAq7NEOE3uctyJ,https://api.spotify.com/v1/tracks/4sPiHdZaiAq7NEOE3uctyJ,https://api.spotify.com/v1/audio-analysis/4sPiHdZaiAq7NEOE3uctyJ,131500,4,A Live Experience,Joachim Kühn,2987,2024-01-10 18:23:00
0.592,0.821,0,-4.481,1,0.0505,0.0704,0.884,0.112,0.467,135.569,audio_features,5wpxEEtz1BuF0a36Rf1k5T,spotify:track:5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/tracks/5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/audio-analysis/5wpxEEtz1BuF0a36Rf1k5T,148027,4,No Werewolf,Allah-Las,1877,2024-01-10 18:23:00
0.82,0.842,8,-8.691,1,0.064,0.295,0.00951,0.138,0.664,120.004,audio_features,6i6YMptoPsOKMwIp5PiKNX,spotify:track:6i6YMptoPsOKMwIp5PiKNX,https://api.spotify.com/v1/tracks/6i6YMptoPsOKMwIp5PiKNX,https://api.spotify.com/v1/audio-analysis/6i6YMptoPsOKMwIp5PiKNX,282293,4,Afrobahia,Hamid Baroudi,2274,2024-01-10 18:23:00
0.657,0.876,2,-8.632,1,0.0568,0.0441,0.0698,0.11,0.645,158.281,audio_features,7ga8vLLCGNYJl8CvgyfNvf,spotify:track:7ga8vLLCGNYJl8CvgyfNvf,https://api.spotify.com/v1/tracks/7ga8vLLCGNYJl8CvgyfNvf,https://api.spotify.com/v1/audio-analysis/7ga8vLLCGNYJl8CvgyfNvf,230600,4,Gourara,Hamid Baroudi,230600,2024-01-10 18:23:00
0.755,0.786,7,-9.451,1,0.0305,0.115,0.00161,0.183,0.979,129.381,audio_features,0eIubxzEPvIoKgBawqYsih,spotify:track:0eIubxzEPvIoKgBawqYsih,https://api.spotify.com/v1/tracks/0eIubxzEPvIoKgBawqYsih,https://api.spotify.com/v1/audio-analysis/0eIubxzEPvIoKgBawqYsih,171333,4,Sunflower,The Dolly Rocker Movement,1640,2024-01-10 18:23:00
0.514,0.334,0,-14.406,0,0.0369,0.769,0.000326,0.101,0.678,159.095,audio_features,0esTuuMln8aSK0x24T9fnF,spotify:track:0esTuuMln8aSK0x24T9fnF,https://api.spotify.com/v1/tracks/0esTuuMln8aSK0x24T9fnF,https://api.spotify.com/v1/audio-analysis/0esTuuMln8aSK0x24T9fnF,199307,4,Orgullecida,Buena Vista Social Club,1340,2024-01-10 18:23:00
0.575,0.43,8,-13.168,1,0.0363,0.822,0.000661,0.115,0.427,82.691,audio_features,7xzMrUmlooPa1Fmp88hlYc,spotify:track:7xzMrUmlooPa1Fmp88hlYc,https://api.spotify.com/v1/tracks/7xzMrUmlooPa1Fmp88hlYc,https://api.spotify.com/v1/audio-analysis/7xzMrUmlooPa1Fmp88hlYc,293640,4,Saudade,Masayoshi Takanaka,27728,2024-01-10 18:23:00
0.569,0.205,4,-16.741,0,0.0382,0.833,0.00014,0.0935,0.518,91.439,audio_features,3okCsBWWv7okRgaTnMQ2Fp,spotify:track:3okCsBWWv7okRgaTnMQ2Fp,https://api.spotify.com/v1/tracks/3okCsBWWv7okRgaTnMQ2Fp,https://api.spotify.com/v1/audio-analysis/3okCsBWWv7okRgaTnMQ2Fp,184027,4,Dos Gardenias,Buena Vista Social Club,4158,2024-01-10 18:23:00
0.569,0.205,4,-16.741,0,0.0382,0.833,0.00014,0.0935,0.518,91.439,audio_features,3okCsBWWv7okRgaTnMQ2Fp,spotify:track:3okCsBWWv7okRgaTnMQ2Fp,https://api.spotify.com/v1/tracks/3okCsBWWv7okRgaTnMQ2Fp,https://api.spotify.com/v1/audio-analysis/3okCsBWWv7okRgaTnMQ2Fp,184027,4,Dos Gardenias,Buena Vista Social Club,5167,2024-01-10 18:23:00
0.336,0.318,0,-11.412,1,0.0263,0.317,0.0716,0.111,0.24,79.66,audio_features,3JLrri1xSCui3bzITDJbkk,spotify:track:3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/tracks/3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/audio-analysis/3JLrri1xSCui3bzITDJbkk,459094,4,The Rain,The Spyrals,2044,2024-01-10 18:23:00
0.634,0.856,2,-5.302,0,0.059,0.54,0.00142,0.111,0.779,100.041,audio_features,7hq7tGcCLjKVJGRdKaQnLe,spotify:track:7hq7tGcCLjKVJGRdKaQnLe,https://api.spotify.com/v1/tracks/7hq7tGcCLjKVJGRdKaQnLe,https://api.spotify.com/v1/audio-analysis/7hq7tGcCLjKVJGRdKaQnLe,255973,4,Ya Habibi,Toufic Farroukh,492990,2024-01-10 18:32:00
0.465,0.884,11,-5.423,1,0.051,0.000793,0.818,0.49,0.288,128.284,audio_features,0tyoeMypzUIzgvMB3R7pmL,spotify:track:0tyoeMypzUIzgvMB3R7pmL,https://api.spotify.com/v1/tracks/0tyoeMypzUIzgvMB3R7pmL,https://api.spotify.com/v1/audio-analysis/0tyoeMypzUIzgvMB3R7pmL,278827,4,Panic In Babylon,The Brian Jonestown Massacre,278826,2024-01-10 18:36:00
0.704,0.94,6,-3.368,1,0.0345,0.0787,0.0,0.191,0.856,115.042,audio_features,2cz0XJPvXBF2qu9GWk4l6g,spotify:track:2cz0XJPvXBF2qu9GWk4l6g,https://api.spotify.com/v1/tracks/2cz0XJPvXBF2qu9GWk4l6g,https://api.spotify.com/v1/audio-analysis/2cz0XJPvXBF2qu9GWk4l6g,212493,4,Un Kilo,Zucchero,20192,2024-01-10 18:37:00
0.676,0.474,0,-12.794,0,0.0373,0.294,2.56e-06,0.0686,0.952,181.103,audio_features,42AJ0oFAlf8C3GIIftqTzT,spotify:track:42AJ0oFAlf8C3GIIftqTzT,https://api.spotify.com/v1/tracks/42AJ0oFAlf8C3GIIftqTzT,https://api.spotify.com/v1/audio-analysis/42AJ0oFAlf8C3GIIftqTzT,351507,4,Ti sbabi,Cheb Tahar,207423,2024-01-10 18:45:00
0.585,0.682,8,-10.016,1,0.0314,0.0292,0.8,0.063,0.63,111.961,audio_features,3RdCmf0Nz5NAi8w9eoGGcr,spotify:track:3RdCmf0Nz5NAi8w9eoGGcr,https://api.spotify.com/v1/tracks/3RdCmf0Nz5NAi8w9eoGGcr,https://api.spotify.com/v1/audio-analysis/3RdCmf0Nz5NAi8w9eoGGcr,269160,4,Rat Salad,Jazz Sabbath,1120,2024-01-11 05:59:00
0.798,0.516,6,-14.211,0,0.084,0.201,0.0821,0.084,0.934,119.192,audio_features,4ZNYJOxZ1Sy31bONMhaxJo,spotify:track:4ZNYJOxZ1Sy31bONMhaxJo,https://api.spotify.com/v1/tracks/4ZNYJOxZ1Sy31bONMhaxJo,https://api.spotify.com/v1/audio-analysis/4ZNYJOxZ1Sy31bONMhaxJo,251000,4,E. S. P.,Masayoshi Takanaka,1116,2024-01-11 05:59:00
0.592,0.821,0,-4.481,1,0.0505,0.0704,0.884,0.112,0.467,135.569,audio_features,5wpxEEtz1BuF0a36Rf1k5T,spotify:track:5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/tracks/5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/audio-analysis/5wpxEEtz1BuF0a36Rf1k5T,148027,4,No Werewolf,Allah-Las,3554,2024-01-11 05:59:00
0.617,0.56,2,-11.632,1,0.0526,0.619,0.0,0.23,0.737,80.047,audio_features,0lk5Ob2yQfsLv65hr73nhV,spotify:track:0lk5Ob2yQfsLv65hr73nhV,https://api.spotify.com/v1/tracks/0lk5Ob2yQfsLv65hr73nhV,https://api.spotify.com/v1/audio-analysis/0lk5Ob2yQfsLv65hr73nhV,263427,4,Waldfest,Zupfgeigenhansel,1396,2024-01-11 05:59:00
0.502,0.663,1,-12.676,1,0.0612,0.519,0.103,0.0555,0.613,169.687,audio_features,4ysvmoOqtemF84qKPgMTcO,spotify:track:4ysvmoOqtemF84qKPgMTcO,https://api.spotify.com/v1/tracks/4ysvmoOqtemF84qKPgMTcO,https://api.spotify.com/v1/audio-analysis/4ysvmoOqtemF84qKPgMTcO,348947,4,Whitewash,Jasper van't Hofs Pili Pili,348946,2024-01-11 06:05:00
0.729,0.687,4,-10.06,1,0.0996,0.135,0.44,0.114,0.481,162.063,audio_features,3GKBhj2gVIruNyyqSWK9gq,spotify:track:3GKBhj2gVIruNyyqSWK9gq,https://api.spotify.com/v1/tracks/3GKBhj2gVIruNyyqSWK9gq,https://api.spotify.com/v1/audio-analysis/3GKBhj2gVIruNyyqSWK9gq,375147,3,Song for Boudiaf,Hamid Baroudi,375146,2024-01-11 06:11:00
0.543,0.607,9,-7.184,1,0.0311,0.00238,0.842,0.148,0.426,82.681,audio_features,48JaGYxY9H9UbRWFd1tYUg,spotify:track:48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/tracks/48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/audio-analysis/48JaGYxY9H9UbRWFd1tYUg,220722,4,Mandrake handshake,The Brian Jonestown Massacre,220722,2024-01-11 06:15:00
0.653,0.887,4,-5.5,0,0.0444,0.0174,3.99e-05,0.132,0.738,100.977,audio_features,1WjHI9D4syoy6rhrkNjzzZ,spotify:track:1WjHI9D4syoy6rhrkNjzzZ,https://api.spotify.com/v1/tracks/1WjHI9D4syoy6rhrkNjzzZ,https://api.spotify.com/v1/audio-analysis/1WjHI9D4syoy6rhrkNjzzZ,283160,3,Trigue Lycee,Khaled,283160,2024-01-11 06:19:00
0.421,0.72,4,-11.796,0,0.0884,0.166,0.148,0.314,0.228,137.482,audio_features,4XXipAxjNEQo20K12QZmr6,spotify:track:4XXipAxjNEQo20K12QZmr6,https://api.spotify.com/v1/tracks/4XXipAxjNEQo20K12QZmr6,https://api.spotify.com/v1/audio-analysis/4XXipAxjNEQo20K12QZmr6,530000,4,TROPIC BIRDS,Masayoshi Takanaka,530000,2024-01-11 06:28:00
0.597,0.477,9,-11.617,1,0.0329,0.178,0.925,0.244,0.553,120.162,audio_features,4u6GyIz4WAypAK4HpAJnpB,spotify:track:4u6GyIz4WAypAK4HpAJnpB,https://api.spotify.com/v1/tracks/4u6GyIz4WAypAK4HpAJnpB,https://api.spotify.com/v1/audio-analysis/4u6GyIz4WAypAK4HpAJnpB,260459,4,Already Gone,Wooden Shjips,260458,2024-01-11 06:33:00
0.762,0.695,5,-7.914,0,0.0344,0.735,0.0013,0.0865,0.923,112.772,audio_features,2rzkdEGIXX53vIYuJBs0zP,spotify:track:2rzkdEGIXX53vIYuJBs0zP,https://api.spotify.com/v1/tracks/2rzkdEGIXX53vIYuJBs0zP,https://api.spotify.com/v1/audio-analysis/2rzkdEGIXX53vIYuJBs0zP,351440,4,Hakmet lakdar,Hasna el Becharia,351440,2024-01-11 06:38:00
0.657,0.876,2,-8.632,1,0.0568,0.0441,0.0698,0.11,0.645,158.281,audio_features,7ga8vLLCGNYJl8CvgyfNvf,spotify:track:7ga8vLLCGNYJl8CvgyfNvf,https://api.spotify.com/v1/tracks/7ga8vLLCGNYJl8CvgyfNvf,https://api.spotify.com/v1/audio-analysis/7ga8vLLCGNYJl8CvgyfNvf,230600,4,Gourara,Hamid Baroudi,101804,2024-01-11 06:51:00
0.695,0.738,2,-7.499,1,0.0653,0.507,0.378,0.291,0.964,94.482,audio_features,7C5Ria90yxc4a0REG1D23U,spotify:track:7C5Ria90yxc4a0REG1D23U,https://api.spotify.com/v1/tracks/7C5Ria90yxc4a0REG1D23U,https://api.spotify.com/v1/audio-analysis/7C5Ria90yxc4a0REG1D23U,177656,4,Home Soon,DOPE LEMON,19828,2024-01-11 07:27:00
0.412,0.94,4,-4.566,1,0.0405,0.000198,0.454,0.128,0.847,79.891,audio_features,1hTXo2iVw4fMyAwt9nzA51,spotify:track:1hTXo2iVw4fMyAwt9nzA51,https://api.spotify.com/v1/tracks/1hTXo2iVw4fMyAwt9nzA51,https://api.spotify.com/v1/audio-analysis/1hTXo2iVw4fMyAwt9nzA51,281293,4,Vad Hände Med Dem?,The Brian Jonestown Massacre,1097,2024-01-11 07:28:00
0.489,0.723,11,-5.636,1,0.029,0.000844,0.866,0.0645,0.416,81.572,audio_features,1tNwAjyfDSQvFeY5JKDw9b,spotify:track:1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/tracks/1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/audio-analysis/1tNwAjyfDSQvFeY5JKDw9b,298202,4,Pish,The Brian Jonestown Massacre,1376,2024-01-11 07:28:00
0.696,0.446,4,-13.816,0,0.0551,0.235,0.784,0.516,0.58,82.2,audio_features,4ZHRjk3TZeUOG6Ri6sN27u,spotify:track:4ZHRjk3TZeUOG6Ri6sN27u,https://api.spotify.com/v1/tracks/4ZHRjk3TZeUOG6Ri6sN27u,https://api.spotify.com/v1/audio-analysis/4ZHRjk3TZeUOG6Ri6sN27u,133080,4,The Man Who Took My Sunglasses,Khruangbin,3595,2024-01-11 07:32:00
0.454,0.278,4,-15.645,1,0.0292,0.625,0.0,0.356,0.376,92.33,audio_features,32r2PKxfSJhDBSyO702TaO,spotify:track:32r2PKxfSJhDBSyO702TaO,https://api.spotify.com/v1/tracks/32r2PKxfSJhDBSyO702TaO,https://api.spotify.com/v1/audio-analysis/32r2PKxfSJhDBSyO702TaO,153840,4,I Don't Mind,Psychic Ills,280720,2024-01-11 07:32:00
0.563,0.623,9,-5.972,0,0.026,0.0031,0.962,0.0886,0.653,100.032,audio_features,2CGfUFjgJCsDIfaBe73NsT,spotify:track:2CGfUFjgJCsDIfaBe73NsT,https://api.spotify.com/v1/tracks/2CGfUFjgJCsDIfaBe73NsT,https://api.spotify.com/v1/audio-analysis/2CGfUFjgJCsDIfaBe73NsT,228307,4,Raspberry Jam,Allah-Las,21313,2024-01-11 09:21:00
0.477,0.554,2,-7.548,1,0.0354,0.000679,0.962,0.103,0.687,119.943,audio_features,3iphN9hv12JODJyMgAYxH3,spotify:track:3iphN9hv12JODJyMgAYxH3,https://api.spotify.com/v1/tracks/3iphN9hv12JODJyMgAYxH3,https://api.spotify.com/v1/audio-analysis/3iphN9hv12JODJyMgAYxH3,68518,4,Athen I.A,The Limiñanas,44565,2024-01-11 21:00:00
0.823,0.188,7,-14.29,0,0.0455,0.777,0.63,0.235,0.479,109.872,audio_features,4AEMRCKpZycPFzCIx3Y7pq,spotify:track:4AEMRCKpZycPFzCIx3Y7pq,https://api.spotify.com/v1/tracks/4AEMRCKpZycPFzCIx3Y7pq,https://api.spotify.com/v1/audio-analysis/4AEMRCKpZycPFzCIx3Y7pq,318867,4,Yillah,Hadouk Trio,1888,2024-01-12 06:00:00
0.51,0.165,0,-16.503,0,0.0679,0.961,0.813,0.13,0.27,95.985,audio_features,192Pc9ePeg7k75XHdBtjce,spotify:track:192Pc9ePeg7k75XHdBtjce,https://api.spotify.com/v1/tracks/192Pc9ePeg7k75XHdBtjce,https://api.spotify.com/v1/audio-analysis/192Pc9ePeg7k75XHdBtjce,58827,4,Callipyge - Intro,Toufic Farroukh,58826,2024-01-12 06:00:00
0.489,0.723,11,-5.636,1,0.029,0.000844,0.866,0.0645,0.416,81.572,audio_features,1tNwAjyfDSQvFeY5JKDw9b,spotify:track:1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/tracks/1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/audio-analysis/1tNwAjyfDSQvFeY5JKDw9b,298202,4,Pish,The Brian Jonestown Massacre,298202,2024-01-12 06:05:00
0.716,0.581,11,-6.72,1,0.0314,0.85,0.000603,0.124,0.466,117.6,audio_features,62p2iNQRUoZfHfbZIYUZMI,spotify:track:62p2iNQRUoZfHfbZIYUZMI,https://api.spotify.com/v1/tracks/62p2iNQRUoZfHfbZIYUZMI,https://api.spotify.com/v1/audio-analysis/62p2iNQRUoZfHfbZIYUZMI,202960,3,New Coat Of Paint,Tom Waits,23305,2024-01-12 06:06:00
0.752,0.662,0,-10.561,0,0.0362,0.335,1.9e-06,0.0775,0.694,92.025,audio_features,2PeDoi5nGBPabIsf1IPrIO,spotify:track:2PeDoi5nGBPabIsf1IPrIO,https://api.spotify.com/v1/tracks/2PeDoi5nGBPabIsf1IPrIO,https://api.spotify.com/v1/audio-analysis/2PeDoi5nGBPabIsf1IPrIO,270627,4,Mandela,Salif Keita,244524,2024-01-12 06:10:00
0.597,0.477,9,-11.617,1,0.0329,0.178,0.925,0.244,0.553,120.162,audio_features,4u6GyIz4WAypAK4HpAJnpB,spotify:track:4u6GyIz4WAypAK4HpAJnpB,https://api.spotify.com/v1/tracks/4u6GyIz4WAypAK4HpAJnpB,https://api.spotify.com/v1/audio-analysis/4u6GyIz4WAypAK4HpAJnpB,260459,4,Already Gone,Wooden Shjips,260458,2024-01-12 06:14:00
0.657,0.876,2,-8.632,1,0.0568,0.0441,0.0698,0.11,0.645,158.281,audio_features,7ga8vLLCGNYJl8CvgyfNvf,spotify:track:7ga8vLLCGNYJl8CvgyfNvf,https://api.spotify.com/v1/tracks/7ga8vLLCGNYJl8CvgyfNvf,https://api.spotify.com/v1/audio-analysis/7ga8vLLCGNYJl8CvgyfNvf,230600,4,Gourara,Hamid Baroudi,230600,2024-01-12 06:18:00
0.638,0.704,0,-8.385,0,0.0339,0.0321,0.00668,0.355,0.759,102.996,audio_features,4yRoOTpF9JkjyGcyQa7Y7r,spotify:track:4yRoOTpF9JkjyGcyQa7Y7r,https://api.spotify.com/v1/tracks/4yRoOTpF9JkjyGcyQa7Y7r,https://api.spotify.com/v1/audio-analysis/4yRoOTpF9JkjyGcyQa7Y7r,349933,4,Streets of Algiers,Hamid Baroudi,349933,2024-01-12 06:24:00
0.82,0.842,8,-8.691,1,0.064,0.295,0.00951,0.138,0.664,120.004,audio_features,6i6YMptoPsOKMwIp5PiKNX,spotify:track:6i6YMptoPsOKMwIp5PiKNX,https://api.spotify.com/v1/tracks/6i6YMptoPsOKMwIp5PiKNX,https://api.spotify.com/v1/audio-analysis/6i6YMptoPsOKMwIp5PiKNX,282293,4,Afrobahia,Hamid Baroudi,282293,2024-01-12 06:28:00
0.502,0.663,1,-12.676,1,0.0612,0.519,0.103,0.0555,0.613,169.687,audio_features,4ysvmoOqtemF84qKPgMTcO,spotify:track:4ysvmoOqtemF84qKPgMTcO,https://api.spotify.com/v1/tracks/4ysvmoOqtemF84qKPgMTcO,https://api.spotify.com/v1/audio-analysis/4ysvmoOqtemF84qKPgMTcO,348947,4,Whitewash,Jasper van't Hofs Pili Pili,348946,2024-01-12 06:34:00
0.585,0.682,8,-10.016,1,0.0314,0.0292,0.8,0.063,0.63,111.961,audio_features,3RdCmf0Nz5NAi8w9eoGGcr,spotify:track:3RdCmf0Nz5NAi8w9eoGGcr,https://api.spotify.com/v1/tracks/3RdCmf0Nz5NAi8w9eoGGcr,https://api.spotify.com/v1/audio-analysis/3RdCmf0Nz5NAi8w9eoGGcr,269160,4,Rat Salad,Jazz Sabbath,3263,2024-01-12 06:38:00
0.529,0.421,2,-14.15,0,0.0341,0.847,0.00699,0.118,0.694,82.923,audio_features,3bxZhauuIU4ubctdRZwPYW,spotify:track:3bxZhauuIU4ubctdRZwPYW,https://api.spotify.com/v1/tracks/3bxZhauuIU4ubctdRZwPYW,https://api.spotify.com/v1/audio-analysis/3bxZhauuIU4ubctdRZwPYW,258693,4,Chan Chan,Buena Vista Social Club,1380,2024-01-12 06:38:00
0.619,0.717,1,-11.773,1,0.045,0.215,0.832,0.0767,0.766,169.659,audio_features,5o63XXSCnte2qrXQfaFqLn,spotify:track:5o63XXSCnte2qrXQfaFqLn,https://api.spotify.com/v1/tracks/5o63XXSCnte2qrXQfaFqLn,https://api.spotify.com/v1/audio-analysis/5o63XXSCnte2qrXQfaFqLn,944133,4,Pili Pili,Jasper van't Hofs Pili Pili,1449,2024-01-12 06:38:00
0.465,0.884,11,-5.423,1,0.051,0.000793,0.818,0.49,0.288,128.284,audio_features,0tyoeMypzUIzgvMB3R7pmL,spotify:track:0tyoeMypzUIzgvMB3R7pmL,https://api.spotify.com/v1/tracks/0tyoeMypzUIzgvMB3R7pmL,https://api.spotify.com/v1/audio-analysis/0tyoeMypzUIzgvMB3R7pmL,278827,4,Panic In Babylon,The Brian Jonestown Massacre,1808,2024-01-12 06:38:00
0.762,0.695,5,-7.914,0,0.0344,0.735,0.0013,0.0865,0.923,112.772,audio_features,2rzkdEGIXX53vIYuJBs0zP,spotify:track:2rzkdEGIXX53vIYuJBs0zP,https://api.spotify.com/v1/tracks/2rzkdEGIXX53vIYuJBs0zP,https://api.spotify.com/v1/audio-analysis/2rzkdEGIXX53vIYuJBs0zP,351440,4,Hakmet lakdar,Hasna el Becharia,1699,2024-01-12 06:38:00
0.592,0.821,0,-4.481,1,0.0505,0.0704,0.884,0.112,0.467,135.569,audio_features,5wpxEEtz1BuF0a36Rf1k5T,spotify:track:5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/tracks/5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/audio-analysis/5wpxEEtz1BuF0a36Rf1k5T,148027,4,No Werewolf,Allah-Las,1544,2024-01-12 06:38:00
0.704,0.94,6,-3.368,1,0.0345,0.0787,0.0,0.191,0.856,115.042,audio_features,2cz0XJPvXBF2qu9GWk4l6g,spotify:track:2cz0XJPvXBF2qu9GWk4l6g,https://api.spotify.com/v1/tracks/2cz0XJPvXBF2qu9GWk4l6g,https://api.spotify.com/v1/audio-analysis/2cz0XJPvXBF2qu9GWk4l6g,212493,4,Un Kilo,Zucchero,212493,2024-01-12 06:38:00
0.617,0.56,2,-11.632,1,0.0526,0.619,0.0,0.23,0.737,80.047,audio_features,0lk5Ob2yQfsLv65hr73nhV,spotify:track:0lk5Ob2yQfsLv65hr73nhV,https://api.spotify.com/v1/tracks/0lk5Ob2yQfsLv65hr73nhV,https://api.spotify.com/v1/audio-analysis/0lk5Ob2yQfsLv65hr73nhV,263427,4,Waldfest,Zupfgeigenhansel,1706,2024-01-12 06:38:00
0.569,0.205,4,-16.741,0,0.0382,0.833,0.00014,0.0935,0.518,91.439,audio_features,3okCsBWWv7okRgaTnMQ2Fp,spotify:track:3okCsBWWv7okRgaTnMQ2Fp,https://api.spotify.com/v1/tracks/3okCsBWWv7okRgaTnMQ2Fp,https://api.spotify.com/v1/audio-analysis/3okCsBWWv7okRgaTnMQ2Fp,184027,4,Dos Gardenias,Buena Vista Social Club,18768,2024-01-12 06:38:00
0.634,0.856,2,-5.302,0,0.059,0.54,0.00142,0.111,0.779,100.041,audio_features,7hq7tGcCLjKVJGRdKaQnLe,spotify:track:7hq7tGcCLjKVJGRdKaQnLe,https://api.spotify.com/v1/tracks/7hq7tGcCLjKVJGRdKaQnLe,https://api.spotify.com/v1/audio-analysis/7hq7tGcCLjKVJGRdKaQnLe,255973,4,Ya Habibi,Toufic Farroukh,255973,2024-01-12 06:43:00
0.676,0.474,0,-12.794,0,0.0373,0.294,2.56e-06,0.0686,0.952,181.103,audio_features,42AJ0oFAlf8C3GIIftqTzT,spotify:track:42AJ0oFAlf8C3GIIftqTzT,https://api.spotify.com/v1/tracks/42AJ0oFAlf8C3GIIftqTzT,https://api.spotify.com/v1/audio-analysis/42AJ0oFAlf8C3GIIftqTzT,351507,4,Ti sbabi,Cheb Tahar,78801,2024-01-12 07:15:00
0.631,0.432,3,-11.478,1,0.0434,0.652,0.000396,0.105,0.871,128.171,audio_features,7DSlXCe1TsCW3AWBgJ4YPp,spotify:track:7DSlXCe1TsCW3AWBgJ4YPp,https://api.spotify.com/v1/tracks/7DSlXCe1TsCW3AWBgJ4YPp,https://api.spotify.com/v1/audio-analysis/7DSlXCe1TsCW3AWBgJ4YPp,142200,4,Out of Sight,Natural Child,276311,2024-01-12 10:13:00
0.522,0.816,6,-8.326,0,0.0282,6.09e-05,0.532,0.0864,0.727,130.431,audio_features,4pqwWcs8tMhbmUXj9qiUoM,spotify:track:4pqwWcs8tMhbmUXj9qiUoM,https://api.spotify.com/v1/tracks/4pqwWcs8tMhbmUXj9qiUoM,https://api.spotify.com/v1/audio-analysis/4pqwWcs8tMhbmUXj9qiUoM,211086,4,Sacred Sands,Allah-Las,211086,2024-01-12 10:16:00
0.585,0.547,9,-7.273,0,0.029,0.704,0.925,0.11,0.853,110.601,audio_features,71pXNVocwylE4ux5qtTNmm,spotify:track:71pXNVocwylE4ux5qtTNmm,https://api.spotify.com/v1/tracks/71pXNVocwylE4ux5qtTNmm,https://api.spotify.com/v1/audio-analysis/71pXNVocwylE4ux5qtTNmm,218947,4,Mind Daze,Psychic Ills,218946,2024-01-12 10:20:00
0.425,0.515,2,-10.005,1,0.037,0.682,0.0534,0.105,0.814,93.174,audio_features,1FOAgjh0uXXjNTPTwHxZCT,spotify:track:1FOAgjh0uXXjNTPTwHxZCT,https://api.spotify.com/v1/tracks/1FOAgjh0uXXjNTPTwHxZCT,https://api.spotify.com/v1/audio-analysis/1FOAgjh0uXXjNTPTwHxZCT,174587,4,Out In The Country,Natural Child,174586,2024-01-12 10:23:00
0.592,0.821,0,-4.481,1,0.0505,0.0704,0.884,0.112,0.467,135.569,audio_features,5wpxEEtz1BuF0a36Rf1k5T,spotify:track:5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/tracks/5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/audio-analysis/5wpxEEtz1BuF0a36Rf1k5T,148027,4,No Werewolf,Allah-Las,148026,2024-01-12 10:25:00
0.492,0.952,0,-5.915,1,0.0407,6.4e-06,0.916,0.105,0.294,111.994,audio_features,7qJR9Buzv0ouKnVZB5AXQx,spotify:track:7qJR9Buzv0ouKnVZB5AXQx,https://api.spotify.com/v1/tracks/7qJR9Buzv0ouKnVZB5AXQx,https://api.spotify.com/v1/audio-analysis/7qJR9Buzv0ouKnVZB5AXQx,214533,4,Who dreams of cats?,The Brian Jonestown Massacre,214533,2024-01-12 10:29:00
0.591,0.933,11,-6.494,1,0.0382,0.0541,2.35e-05,0.173,0.975,154.218,audio_features,3dVMapoa2AikVkSMfbh48W,spotify:track:3dVMapoa2AikVkSMfbh48W,https://api.spotify.com/v1/tracks/3dVMapoa2AikVkSMfbh48W,https://api.spotify.com/v1/audio-analysis/3dVMapoa2AikVkSMfbh48W,125973,4,Mexican Adderall,Natural Child,125973,2024-01-12 10:31:00
0.699,0.455,2,-8.887,1,0.0375,0.127,0.864,0.109,0.286,119.488,audio_features,7m6AdeqgeZN2xdCgInjXdI,spotify:track:7m6AdeqgeZN2xdCgInjXdI,https://api.spotify.com/v1/tracks/7m6AdeqgeZN2xdCgInjXdI,https://api.spotify.com/v1/audio-analysis/7m6AdeqgeZN2xdCgInjXdI,145347,4,Strange Heat,Allah-Las,145346,2024-01-12 10:34:00
